group,team,position,scout_seeds,selection_reference_hits,selection_reference_probability,holdout_reference_hits,holdout_reference_probability,plain_mean,plain_seed_sd,pooled_mean,pooled_seed_sd,matched_3_mean,matched_3_seed_sd,shrink_5_mean,shrink_5_seed_sd,hybrid_10_reconciled_mean,hybrid_10_reconciled_seed_sd
16498,18,13,20,546516,0.1093032,544523,0.1089046,0.10871,0.0008081688203001049,0.10497296124447804,0.00013436784143193453,0.10725800939652277,0.0002472092898988683,0.10862986081810526,0.0007876970718026886,0.10865670861442271,0.0007685026647046034
16498,18,14,20,622888,0.1245776,623520,0.124704,0.1244265,0.0011014501207140758,0.117804044461182,0.00015788316762857304,0.12169643519368793,0.0002481364659821694,0.12433493152282975,0.0010915126424709126,0.12433127387159212,0.00104335835718925
16498,18,15,20,673739,0.1347478,673031,0.1346062,0.1353605,0.0010084718768095576,0.12677120815820894,0.00013579280862648178,0.13174575774486771,0.0002456012129504037,0.1352713121021299,0.0009315032066157233,0.13525244740167372,0.0009399981903220873
16498,18,16,20,683103,0.1366206,683486,0.1366972,0.1365625,0.0009341468102808568,0.12913084306793682,0.00013852958216490797,0.13411198763270654,0.0001875580089272224,0.13648837380354906,0.0008999697535953123,0.13646811440922652,0.0008778813255768592
16498,18,17,20,595719,0.1191438,595235,0.119047,0.1189535,0.0008611147915409004,0.11929446500044069,0.00018545312593012424,0.12160570411865454,0.00029749058416766696,0.11897597058247718,0.0008258784327954636,0.11897824489133443,0.0007985055696353206
16498,18,18,20,375847,0.0751694,376460,0.075292,0.0749735,0.0006147765961370798,0.08511366159169591,0.00012898176749737099,0.08340380393171426,0.00024645720598000486,0.07517563119368932,0.0004609799107841176,0.07522697418218736,0.0004321890487891479
16498,18,19,20,62099,0.0124198,62374,0.0124748,0.012359499999999999,0.00034998458612675473,0.02127208387817115,0.00010147652762303577,0.012596459969121971,9.409449613119369e-05,0.012483793426286902,0.00026679852238902874,0.012466693317206666,0.0002547511929421319
16498,18,20,20,1813,0.0003626,1820,0.000364,0.000363,4.758372123232681e-05,0.0009748255397932018,1.6433960549028345e-05,0.00031464640077723754,1.5480735865772956e-05,0.0003885056546404267,5.074249325063017e-05,0.0003879328937962159,5.009784293923681e-05
16498,20,1,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,20,2,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,20,3,20,0,0,0,0,0.0,0.0,3.026731004346741e-08,4.081955130976119e-09,2.0276121398623143e-08,5.282186903951091e-09,2.3166292307117237e-08,5.704359053466767e-09,2.0276172446266095e-08,5.287532480531481e-09
16498,20,4,20,4,8e-07,1,2e-07,5.000000000000001e-07,2.23606797749979e-06,7.624572172965477e-07,2.5019346358942624e-08,5.376760267195199e-07,5.2025855160185454e-08,5.631562065662008e-07,2.3843546699262396e-07,5.373700501937851e-07,5.1925375736042515e-08
16498,20,5,20,40,8e-06,39,7.8e-06,5e-06,6.882472016116854e-06,9.009795859267917e-06,1.3000516607313155e-07,6.516106319216474e-06,1.5541481717021423e-07,5.407428387103571e-06,1.9981816078198877e-06,6.511766153880123e-06,1.5124016204549486e-07
16498,20,6,20,271,5.42e-05,269,5.38e-05,5.5e-05,1.538967528127731e-05,7.170518445183234e-05,5.776930975593535e-07,5.7462158656274756e-05,6.262114604850285e-07,5.885333312309863e-05,1.2648369797036268e-05,5.7434502892747484e-05,6.12124491502274e-07
16498,20,7,20,1552,0.0003104,1462,0.0002924,0.000316,6.31956027784079e-05,0.0003960492803154578,2.294170474221424e-06,0.00034052001353241697,4.473642591404117e-06,0.00032517755979348165,4.7083834225611967e-05,0.00032493729893358066,4.712826102791622e-05
16498,20,8,20,6067,0.0012134,5929,0.0011858,0.0012265,8.222402005304904e-05,0.0014396665839670054,7.270003466365721e-06,0.001283466818279557,1.1507764201555625e-05,0.0012331553184530962,7.782074420214091e-05,0.0012318479663893651,7.770799739412966e-05
16498,20,9,20,16564,0.0033128,16365,0.003273,0.0032559999999999998,0.0001765875360684804,0.003776112646218085,1.2796129927311884e-05,0.003407817153546692,2.5096645326930082e-05,0.003253433318833315,0.00015358185748711893,0.003251292882234994,0.00015265412966337388
16498,20,10,20,35818,0.0071636,35816,0.0071632,0.007049999999999999,0.00025145890110984026,0.008081009105878917,2.0712354028214043e-05,0.007404853596758051,5.1783398326437076e-05,0.007042302317982761,0.00023171327728382108,0.007040908840191182,0.00023105471830464657
16498,20,11,20,66522,0.0133044,66305,0.013261,0.0134505,0.00036712933329879964,0.01512598713652855,2.650965621244572e-05,0.014111653371812971,6.071021267712684e-05,0.013461271232008729,0.00030593995970701267,0.013462402816764928,0.00031377308207491554
16498,20,12,20,113693,0.0227386,114090,0.022818,0.0226885,0.0004232490246203825,0.025960355814585445,3.754617159328891e-05,0.024646103114277562,7.655473640403526e-05,0.022750754870546213,0.0004305688181935957,0.02275466340356836,0.0004277838041281592
16498,20,13,20,180227,0.0360454,180193,0.0360386,0.0359055,0.0006657048105105167,0.041798203355676314,7.362512368861946e-05,0.03965000307004531,0.00017655485245823325,0.03602963319379914,0.0006791904699381863,0.036034445329802246,0.0006563799915780194
16498,20,14,20,275398,0.0550796,275170,0.055034,0.054713500000000005,0.0006245358276352126,0.06452671340031049,0.00012399936507482705,0.06099145383981771,0.00025075058290525667,0.054841783111871836,0.0006419360004679529,0.05483407579709204,0.0005864213561551136
16498,20,15,20,417246,0.0834492,416722,0.0833444,0.0831485,0.0009762456280648786,0.09693367286369088,0.00013088123788535617,0.09164293521356437,0.0002987386401034732,0.08321084658752984,0.000794437530400298,0.08319080448366165,0.000817719953978248
16498,20,16,20,637361,0.1274722,637227,0.1274454,0.1278305,0.0007506241262758397,0.14256188862078809,0.00020469287910530512,0.13721340147901367,0.00030202803092665184,0.12786197473471086,0.0006798406147604197,0.12782976527499365,0.0006550222118432369
16498,20,17,20,1023455,0.204691,1023376,0.2046752,0.20439500000000002,0.0017396294221229363,0.2023215460324274,0.00028288672280179995,0.2091777476887326,0.0006221482647130534,0.2043883516859577,0.0014632098244341358,0.2043710601795688,0.0014121441256149103
16498,20,18,20,1773742,0.3547484,1774582,0.3549164,0.355134,0.0014578477286740213,0.24700312401573102,0.0002842989098207288,0.30669319218599583,0.0004506525889648815,0.35467893602116435,0.001058149323471383,0.35488546240960384,0.0011479405070885806
16498,20,19,20,429401,0.0858802,429600,0.08592,0.0861835,0.0009622083973859307,0.13447537615883734,0.0003289267498331854,0.09685569586848605,0.00042712830737275895,0.08613549833624315,0.0007236975733436482,0.08600978551615099,0.0006722482350175903
16498,20,20,20,22639,0.0045278,22854,0.0045708,0.0046415,0.00019090573590125568,0.015518787280206397,0.00011804757558765423,0.006516620369013447,0.0001076293469029659,0.004722034627096319,0.0001888655332085643,0.004715385574745116,0.00018558486093136757
16498,24,1,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,24,2,20,0,0,0,0,0.0,0.0,3.0102105660219136e-10,3.4456127304668215e-10,8.394337124037141e-11,2.44802059342785e-10,2.247710280203991e-10,2.8047501623229694e-10,8.332738237769876e-11,2.435484838479559e-10
16498,24,3,20,38,7.6e-06,35,7e-06,7.000000000000001e-06,7.3269509706504655e-06,1.1378460898367703e-05,2.664518997769619e-07,9.305831118478806e-06,5.281476148116083e-07,8.381240329192883e-06,5.6418108080370985e-06,9.306079093210505e-06,5.294959368522231e-07
16498,24,4,20,405,8.1e-05,394,7.88e-05,9.05e-05,2.3050288273114592e-05,0.00011444673541522298,1.0201753865768562e-06,9.055355740699862e-05,1.9839261320857e-06,9.307778607774487e-05,1.7729570809349785e-05,9.421447423212642e-05,9.136482207686931e-06
16498,24,5,20,2369,0.0004738,2400,0.00048,0.0004795,5.031218331054303e-05,0.0006476141633338826,3.423691104267815e-06,0.0005098535750914845,8.11422824445124e-06,0.0004886810127254806,4.489014385199968e-05,0.000488362369240026,4.447169238386279e-05
16498,24,6,20,11379,0.0022758,11400,0.00228,0.0022825,0.00014930981566069784,0.002732192957396556,1.1410072078360195e-05,0.00230277737955434,2.113453749035818e-05,0.002286083728815851,0.00013276268647803807,0.0022851404516136807,0.00013273722385021502
16498,24,7,20,40384,0.0080768,40028,0.0080056,0.007997500000000001,0.00031479107524298017,0.008690457452204162,3.213840287209408e-05,0.007857257386016923,5.9110204786179315e-05,0.008015697121814517,0.00023881318739047967,0.008010098176219047,0.0002412526461205795
16498,24,8,20,93498,0.0186996,93895,0.018779,0.018734499999999998,0.00039926873946727874,0.020031951243474996,5.410104103863763e-05,0.018767621111841347,9.577174405981134e-05,0.01879615785483796,0.00036143792046005436,0.01877734228386166,0.0003511911316132942
16498,24,9,20,168502,0.0337004,169332,0.0338664,0.0335875,0.000570206564602504,0.035869061950139655,6.23397176332589e-05,0.033875954125440796,0.00014225571474117224,0.033676387884274114,0.0005723184751518932,0.033656765567191195,0.0005653438687760504
16498,24,10,20,261572,0.0523144,261141,0.0522282,0.052354,0.0006496023074887712,0.054507826626280176,8.212951767364669e-05,0.05230263029796404,0.00016713247659404503,0.052372612734260596,0.0005745495451599273,0.052365533882967996,0.0005436104911157132
16498,24,11,20,366881,0.0733762,368630,0.073726,0.0734035,0.0006654660021368498,0.07426906025762273,0.00010157130019852304,0.07281877726167794,0.00018923914355850187,0.07333864512163271,0.000689766852594713,0.073348748866359,0.0006943697532416024
16498,24,12,20,475761,0.0951522,475819,0.0951638,0.09557550000000001,0.0009279716136765584,0.09357870524319749,0.00012728260337709416,0.09418304108427877,0.00027701585886803776,0.09548858469761992,0.0007994870756931448,0.09551151497074498,0.0007935523740124886
16498,24,13,20,573680,0.114736,572520,0.114504,0.114478,0.0007857185782521162,0.11086593863504454,0.0001408302573086401,0.11322946784876065,0.00025912398903426767,0.11444619271688872,0.0007979965634117154,0.11447013114717616,0.0007613673152111658
16498,24,14,20,646769,0.1293538,644636,0.1289272,0.129385,0.0010037220206495637,0.12462376913406989,0.0001667152911045359,0.1287232620797261,0.00026199581957069094,0.1294131638262335,0.0009317289550620768,0.12940513106306703,0.0009553049657209827
16498,24,15,20,688543,0.1377086,690655,0.138131,0.13776,0.0011746399224308774,0.13276587072117585,0.00014298436789059995,0.13789648368426216,0.0002584494342157659,0.13782484740097983,0.0012156933204840428,0.13780000161198627,0.0011601825052237945
16498,24,16,20,682092,0.1364184,682499,0.1364998,0.1362195,0.0009053203852780515,0.13203114032440239,0.00014252161513224015,0.1367943816411811,0.0001889762722614248,0.13627813646235237,0.0008999662044227457,0.1362531992353287,0.0009318368109656071
16498,24,17,20,586185,0.117237,585810,0.117162,0.11736500000000001,0.0010308785216095009,0.11643453948468496,0.00018939923875530202,0.11791589828753202,0.0002948110329162734,0.11734413306689673,0.0008299926853357665,0.11734187026268654,0.0007791578924285948
16498,24,18,20,354731,0.0709462,353624,0.0707248,0.070916,0.0009056338286409956,0.07628571791314594,0.00012651148202711684,0.07327649402422516,0.00022588526132293437,0.07075037703994602,0.0007102740741903138,0.07079591885824633,0.0006780281836822413
16498,24,19,20,46583,0.0093166,46543,0.0093086,0.009246,0.0002783485130853803,0.01599039492422464,9.021810844418076e-05,0.009278438205193675,8.135092572900409e-05,0.009243574103496303,0.00025417837357962327,0.009231030373124404,0.00026484732980183983
16498,24,20,20,628,0.0001256,639,0.0001278,0.00011850000000000001,4.27076968288042e-05,0.0005499334722673235,1.193793383974522e-05,0.00016780253478450492,1.0820385656267598e-05,0.0001352659760472437,3.898973575664077e-05,0.00015696481809364567,1.8171041599327962e-05
16498,67,1,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,67,2,20,0,0,0,0,0.0,0.0,5.449904549920525e-10,3.4345787478836844e-10,3.5518727896624377e-10,7.105884604336386e-10,4.963354597870532e-10,3.0581297512872033e-10,3.546564199519298e-10,7.106120169927281e-10
16498,67,3,20,74,1.48e-05,64,1.28e-05,1.3000000000000001e-05,1.1285761872936697e-05,1.2899790074129077e-05,2.464264285998209e-07,1.0565217026035106e-05,5.188532939843828e-07,1.3953678041695976e-05,8.02873590284641e-06,1.0565707003320554e-05,5.194037007718364e-07
16498,67,4,20,507,0.0001014,549,0.0001098,0.0001105,3.284332824983357e-05,0.0001156682439079159,9.13437363754303e-07,9.158727567599743e-05,1.9337852551766445e-06,0.0001096667818738784,2.2582400234591337e-05,0.0001090692282388797,2.0450773662262397e-05
16498,67,5,20,2429,0.0004858,2412,0.0004824,0.00045799999999999997,7.244598713960338e-05,0.000608781577778471,3.1574478065191774e-06,0.0004817436261666753,6.997400718865791e-06,0.0004659537194112285,5.576495716770482e-05,0.00046563262404532215,5.5250932089397705e-05
16498,67,6,20,9897,0.0019794,9965,0.001993,0.0019935,0.00014701503682491664,0.0024575130231541883,9.870717961385465e-06,0.0020787919151640335,1.856504189765164e-05,0.0019950453488377868,0.00015396461340026375,0.001994361490363578,0.00015516531413961915
16498,67,7,20,33676,0.0067352,33634,0.0067268,0.006825,0.00033116222769608185,0.007652523327015282,2.646685171146885e-05,0.006929755420654731,5.299451702682743e-05,0.0068413882715392645,0.00027289332699336757,0.006836719759688236,0.0002727352474462722
16498,67,8,20,83610,0.016722,83735,0.016747,0.016661500000000003,0.00040827332176271094,0.01758446119508476,4.828246121921752e-05,0.016474878569891514,9.031682730984442e-05,0.016686022485828275,0.00036161248671258374,0.016669730171168157,0.0003540691103786458
16498,67,9,20,151617,0.0303234,151549,0.0303098,0.0302715,0.000624855983407377,0.031720033919058706,5.710350700581238e-05,0.029931700574827396,0.00013090585242435656,0.03027675114183918,0.0005828386660928594,0.030259582785424965,0.0005640086149990235
16498,67,10,20,236165,0.047233,235560,0.047112,0.047126,0.0005703867570618896,0.04892242530292677,7.619454609948473e-05,0.04685956062808737,0.00015193338767081001,0.04714401346229036,0.000477508295830081,0.04713897533206026,0.0004717088145838541
16498,67,11,20,332022,0.0664044,332975,0.066595,0.066135,0.0007335386474947457,0.06795117410988274,9.595914182605624e-05,0.06646835307302916,0.00017899681202366774,0.06616566161103002,0.0006779469283073266,0.06617658767467058,0.0007071265402044427
16498,67,12,20,436979,0.0873958,435882,0.0871764,0.0872615,0.0006311999849909947,0.08758368607819357,0.0001178153245001012,0.08791334795234594,0.000261899043597803,0.08726546155025912,0.0006692054063266514,0.08728830029550175,0.0006387845135873069
16498,67,13,20,541101,0.1082202,540213,0.1080426,0.107926,0.000896516063788919,0.10651962502942373,0.0001359857128704021,0.10848973368022445,0.00025029770668771596,0.10791438908845252,0.0009539582542140817,0.10793966257337688,0.0009460725423286971
16498,67,14,20,638931,0.1277862,639769,0.1279538,0.1284555,0.0009022105892575304,0.1231254870606386,0.0001710012485987588,0.12694796760276653,0.00027195185479604887,0.12848078918808228,0.0008777107067657689,0.12847533358701044,0.0008226043556480561
16498,67,15,20,725924,0.1451848,725436,0.1450872,0.14489449999999998,0.0010893768136440492,0.1353483125129732,0.0001444381417097512,0.14050592605594828,0.00026818433815836235,0.1449157537038364,0.0009643280173279465,0.14489345652216634,0.0009527179874704589
16498,67,16,20,755887,0.1511774,756479,0.1512958,0.15162499999999998,0.0007904728764613297,0.13918134548287225,0.00014758751867141695,0.14443569273983994,0.00020133432701149778,0.15150463016193952,0.0008365906799447314,0.15148020975631277,0.000828178051507638
16498,67,17,20,646372,0.1292744,646338,0.1292676,0.12968,0.0009087933005683385,0.1270477578357299,0.00019790003014579234,0.12913363530776206,0.000308695581144557,0.1295166686625978,0.0007457773034530076,0.1295177135184576,0.0007682504299519456
16498,67,18,20,365534,0.0731068,366061,0.0732122,0.072746,0.0006647627198363429,0.08568478845006444,0.00013820048899242711,0.08273248544668407,0.00024358838998798512,0.07277500310336767,0.00048742562922225984,0.0728238838180322,0.0004879980893791067
16498,67,19,20,38418,0.0076836,38619,0.0077238,0.007663499999999999,0.0002998819943349648,0.017922627319579953,0.00010291393718875926,0.01034767396499735,9.151409000420048e-05,0.007761755828224472,0.0002555904515985123,0.007751294502039123,0.00025901511974385527
16498,67,20,20,857,0.0001714,760,0.000152,0.000154,4.1851869102447754e-05,0.0005608891966511398,1.3606781516003642e-05,0.00016660059372141967,1.194127505275603e-05,0.00016709171621332876,4.16934275712543e-05,0.00017019807700533184,3.818517308600517e-05
16498,74,1,20,33,6.6e-06,24,4.8e-06,8.000000000000001e-06,7.677718959499146e-06,2.9818159325433494e-05,1.278326406529699e-06,6.341300184132666e-06,1.2163862442969392e-06,1.2748225356128495e-05,5.090267479064159e-06,6.324837511807602e-06,1.2158959515435975e-06
16498,74,2,20,2859,0.0005718,2978,0.0005956,0.0005729999999999999,6.32538744392701e-05,0.002633696584059604,2.7310152700865195e-05,0.0006377675805918072,1.7154017960693502e-05,0.000696715970886752,6.350770844334038e-05,0.0006933710769222783,6.296700449323149e-05
16498,74,3,20,306592,0.0613184,306067,0.0612134,0.0614325,0.0009213141358093368,0.08539018843070392,0.00022205290487700957,0.08064347868059994,0.00019529566306969535,0.06141126736654203,0.0007063438482731271,0.0614472299589484,0.0007502554713452231
16498,74,4,20,582249,0.1164498,581126,0.1162252,0.11626399999999999,0.0010394654496675836,0.14097490445725908,0.0002198457179310048,0.13310346896906672,0.0003249106620850721,0.11624500916396774,0.0009269946210326682,0.11625174720463818,0.0008780756810850708
16498,74,5,20,887983,0.1775966,888576,0.1777152,0.17782599999999998,0.0013021819745092625,0.17930394517872245,0.00019579532681739166,0.17950810086435157,0.0003941371200715124,0.17782720690544251,0.0011235268793984721,0.17782190226659078,0.0011344773949581897
16498,74,6,20,1141659,0.2283318,1143601,0.2287202,0.2285645,0.0013770772825463583,0.18965103173749695,0.00027675096509400523,0.20541468131187557,0.0005457081478057592,0.2284303993754772,0.0011820112574881722,0.2284627772496989,0.0011099477078690694
16498,74,7,20,885292,0.1770584,885259,0.1770518,0.17682499999999998,0.0011622686527015314,0.16158882097610988,0.00023075057682895892,0.16888274691535224,0.0005129328797651336,0.17683327011556252,0.001026777926863428,0.17680643895789863,0.0010452850096259085
16498,74,8,20,549541,0.1099082,550488,0.1100976,0.1099885,0.001037792571303453,0.11181248480465307,0.00015414283670133475,0.10920697887396577,0.0005474109474275038,0.11012566022350964,0.0010495485942463255,0.11007722742488472,0.0010017795362202444
16498,74,9,20,318424,0.0636848,318163,0.0636326,0.0635405,0.0008264666389293383,0.0663947581630325,9.302123606424299e-05,0.06340964108737909,0.00031025871107144705,0.06359147161350137,0.0007378257034140421,0.06359001821804634,0.0007445313754514435
16498,74,10,20,173699,0.0347398,172644,0.0345288,0.034545,0.0005717793096530933,0.03505107248990237,8.941631604039618e-05,0.03347766025761507,0.000175362911409668,0.03451273464241334,0.0004819293667051118,0.0345275113920147,0.0004865139371011049
16498,74,11,20,88069,0.0176138,87168,0.0174336,0.017691000000000002,0.0003034000312250616,0.016628356217359683,5.581998797246444e-05,0.015918993012535732,7.292110766011795e-05,0.017631447507540917,0.00024328495398134918,0.01764372217317272,0.00024746543234720935
16498,74,12,20,40307,0.0080614,40651,0.0081302,0.008095,0.0002509875232797545,0.007008108895426389,1.9566856605674335e-05,0.006589439531938471,5.175222055551919e-05,0.008061560474401468,0.0002259880146982408,0.008067959812043082,0.0002250822389624075
16498,74,13,20,16225,0.003245,16315,0.003263,0.0032465000000000003,0.00017156477984776048,0.002574208155700155,1.1903143656057887e-05,0.0023605489563798356,1.9765511912047858e-05,0.0032349042380221795,0.00014746374001139292,0.00323737465219912,0.00014731389142496042
16498,74,14,20,5503,0.0011006,5455,0.001091,0.0011034999999999999,0.00012716648846875376,0.0007712890807092755,4.906199635066771e-06,0.0006824039034662433,1.0129434291235695e-05,0.001094288421604484,0.00010866841369208609,0.0010947820103054393,0.00010814347645131705
16498,74,15,20,1368,0.0002736,1299,0.0002598,0.000259,4.115439478994091e-05,0.0001651808113166107,1.89028332931887e-06,0.0001399722849817268,3.906245675744054e-06,0.0002546603723333212,3.9491853736236876e-05,0.0002547644532649254,3.957859429487107e-05
16498,74,16,20,190,3.8e-05,175,3.5e-05,3.6500000000000006e-05,2.084403234046921e-05,2.0883151374509834e-05,5.003564524427424e-07,1.684575959146962e-05,6.914490492331818e-07,3.525372237545126e-05,1.7972109917589814e-05,1.6852246762531856e-05,6.975345729312084e-07
16498,74,17,20,7,1.4e-06,11,2.2e-06,1.5000000000000002e-06,3.6634754853252323e-06,1.235966463536e-06,7.28558064896517e-08,9.185780070704461e-07,1.2032556164202518e-07,1.3978586729680193e-06,2.9590588653260157e-06,9.190779416978772e-07,1.2043295617944176e-07
16498,74,18,20,0,0,0,0,0.0,0.0,1.67403847173896e-08,8.488579460043926e-09,1.2132117714755437e-08,7.770779882651963e-09,3.802390110740545e-09,1.5220323937449294e-09,1.214508091788533e-08,7.781925625466927e-09
16498,74,19,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,74,20,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,79,1,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,79,2,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,79,3,20,5,1e-06,1,2e-07,5.000000000000001e-07,2.23606797749979e-06,1.829532501837986e-07,1.453312788186824e-08,1.440752562477726e-07,2.69606616057601e-08,2.4946175291758567e-07,5.667252778708548e-07,1.4409824704699283e-07,2.7100167530496743e-08
16498,79,4,20,26,5.2e-06,15,3e-06,4.5e-06,6.863327411532597e-06,3.5493882997193544e-06,6.719966861620916e-08,2.715483101126012e-06,1.438630932709856e-07,4.782332848377193e-06,4.739021355770726e-06,2.7140451441177165e-06,1.4283934359134935e-07
16498,79,5,20,166,3.32e-05,191,3.82e-05,2.8000000000000003e-05,1.2396943596157717e-05,3.393479397916439e-05,3.2032243920698897e-07,2.5376907422840467e-05,6.606028720906414e-07,3.067906074234986e-05,1.0719460401396254e-05,2.536127714364848e-05,6.456506222567109e-07
16498,79,6,20,1060,0.000212,1042,0.0002084,0.000213,4.256264732565892e-05,0.00022580006257508141,1.6391693026105921e-06,0.00018340562661557338,1.9286234529781397e-06,0.00022103732253571685,2.5487118664819394e-05,0.00022095689379535385,2.5581980238473912e-05
16498,79,7,20,4698,0.0009396,4647,0.0009294,0.000924,8.537224989791224e-05,0.0010743928334987335,5.9987698517505805e-06,0.0009356782937235148,1.1154527971195003e-05,0.0009429424026572974,7.443277545780121e-05,0.0009422695997497283,7.446832693454087e-05
16498,79,8,20,14915,0.002983,15267,0.0030534,0.0029545,0.00015298692754611422,0.0034467052936627356,1.4616263930630735e-05,0.0031146360199283286,2.1538189055667385e-05,0.0029610821606838355,0.0001275880171872912,0.0029581250416107615,0.00012800493836639867
16498,79,9,20,36490,0.007298,36649,0.0073298,0.007389,0.0003042488593586714,0.008135734411460175,2.257925720195927e-05,0.007448021973242675,5.039013027597489e-05,0.007368201826426078,0.00021674169168935128,0.007363642985271981,0.00021040747278546631
16498,79,10,20,72507,0.0145014,72425,0.014485,0.0144505,0.00045108611618018815,0.01577710610095301,3.352598612935372e-05,0.014679433251487212,7.531548651524522e-05,0.014434271895714909,0.0004216066882413614,0.01443225642586524,0.0004244440934862002
16498,79,11,20,125790,0.025158,125771,0.0251542,0.024928,0.0004985515863083044,0.026947388300417492,4.119050064511641e-05,0.025563308544310426,8.712700412777071e-05,0.024932152908704073,0.00038745255849803654,0.024935449015063615,0.0004055105417586336
16498,79,12,20,199015,0.039803,199074,0.0398148,0.039953,0.0004621357740796648,0.042193955757852786,5.99907053764643e-05,0.04094149925773356,0.00010866992946596443,0.03995236488660797,0.0003592658575855479,0.03996131619738778,0.0003559031043930464
16498,79,13,20,290559,0.0581118,291336,0.0582672,0.0580915,0.0007206084782649796,0.06200758774842817,0.00010008306742670724,0.060432442927469354,0.0001788088044198025,0.05806324798988029,0.0005645048875860258,0.05807452514481022,0.0005577243208788023
16498,79,14,20,410638,0.0821276,411186,0.0822372,0.08246400000000001,0.0009614813132814763,0.08711544195909957,0.00014748561766462153,0.08523945586217227,0.00026896850951294737,0.0824126346609394,0.0008565629332141299,0.08240631910316967,0.0008786499196659646
16498,79,15,20,570711,0.1141422,571586,0.1143172,0.11447149999999999,0.000928509133248734,0.11813258052631141,0.0001454245655155023,0.1161523715849512,0.0003538954276427782,0.11446775291887745,0.001003420636674489,0.11444494795160069,0.0009115894125300933
16498,79,16,20,794248,0.1588496,792586,0.1585172,0.1585125,0.0012058754190693963,0.15492025612867522,0.0001835384056745056,0.15506406865973793,0.00036274002615740845,0.15867626600052043,0.001088102461202622,0.1586445297469217,0.0010968978740033288
16498,79,17,20,1102008,0.2204016,1102466,0.2204932,0.2200945,0.0012081193518941138,0.19177381928015108,0.00026267010513982567,0.20314243762289813,0.000451516720597698,0.22021103764177802,0.0010843349183975671,0.22020373335010568,0.001045240620213669
16498,79,18,20,1108583,0.2217166,1107434,0.2214868,0.22165050000000003,0.001407896807671869,0.1971172823090624,0.00023614261396908976,0.22809843346746422,0.0004245565273700029,0.22139621274193694,0.001100121969662921,0.22153555246696902,0.0009599823723369131
16498,79,19,20,258710,0.051742,258771,0.0517542,0.051824999999999996,0.0007367746209698486,0.08383141145173194,0.000260802572911492,0.05626536208707393,0.0002746382615320308,0.05181391457354519,0.0005822742121674812,0.05174126840044625,0.0005932314485935952
16498,79,20,20,9871,0.0019742,9553,0.0019106,0.0020455,0.00013554859295703358,0.007262870700591376,7.160959702552252e-05,0.0027112083554116954,6.22867814579459e-05,0.0021111692138489884,0.0001400467092508081,0.0021082084316431894,0.0001376656567908884
16498,110,1,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,110,2,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,110,3,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,110,4,20,0,0,0,0,0.0,0.0,6.058295065844349e-13,2.7093519189959057e-12,9.099117403914082e-15,4.06924901008066e-14,4.3273536184602495e-13,1.935251370711361e-12,9.103391636312519e-15,4.071160504919567e-14
16498,110,5,20,0,0,0,0,0.0,0.0,5.535298867113014e-11,2.288629647453945e-11,2.6407034836529498e-11,2.237859209153718e-11,5.46606120921765e-11,2.3311123147755596e-11,2.641434651787003e-11,2.238092544976887e-11
16498,110,6,20,0,0,0,0,0.0,0.0,4.7492017051158075e-09,2.08594604889445e-10,3.491636053217494e-09,5.468779545348622e-10,4.643090015107048e-09,3.6138282337478755e-10,3.494105898031255e-09,5.469716386318548e-10
16498,110,7,20,2,4e-07,1,2e-07,0.0,0.0,1.1285079300836462e-07,2.196517232262612e-09,8.838710418890116e-08,4.549716906273399e-09,1.0473333119984894e-07,6.053282518739378e-09,8.841863547276127e-08,4.4815463427914785e-09
16498,110,8,20,5,1e-06,3,6e-07,2.5e-06,4.442616583193193e-06,1.1122361696644587e-06,1.7410332629062917e-08,9.048428583760819e-07,1.9329077460027665e-08,1.408000054246149e-06,9.485078981153563e-07,9.049348702182139e-07,1.904704325791992e-08
16498,110,9,20,50,1e-05,34,6.8e-06,1.3000000000000001e-05,1.1285761872936697e-05,6.332234735610413e-06,6.212125221993947e-08,5.3044888828089155e-06,9.630589836211515e-08,8.37555156191208e-06,3.814257446426648e-06,5.3071649249970095e-06,9.119179819316444e-08
16498,110,10,20,178,3.56e-05,176,3.52e-05,3.2500000000000004e-05,1.51744244666721e-05,2.6235749469371914e-05,1.9064808526676847e-07,2.244845493334641e-05,4.178308539589143e-07,3.25993895249568e-05,1.2110930167888818e-05,2.2470276202125973e-05,4.188050622604159e-07
